 (-8.576428548465535E-013,-5.184428190571633E-013)
 (-2.557610539930092E-013,-1.890166810053322E-006)
 (7.298301604719265E-013,-3.764888655824125E-015)
 (-1.967886641943313E-012,9.980230211053057E-013)
 (9.643610117768958E-006,1.489054105713317E-014)
 (1.483390843427974E-014,1.026951215580586E-016)
 (-9.732090079563743E-015,5.136972136321515E-013)
 (9.439599709532009E-013,9.471744135541860E-013)
 (-1.424845010315930E-012,4.416482777365103E-013)
 (6.470726088465568E-015,-1.468755130538957E-017)
 (9.643610057002950E-006,3.827287878982455E-015)
 (-2.193611706668118E-013,1.179446101060629E-012)
 (-3.214650876222358E-012,9.529327739225822E-013)
 (-6.304967231578983E-013,-1.890171580211171E-006)
 (1.326107684085235E-013,-7.940317172760830E-013)
 (-1.394508355903427E-013,-1.356731162488402E-012)
 (8.230489005536388E-007,-8.630734473456803E-014)
 (2.049138717865814E-015,-3.920510631091368E-013)
 (9.915615793449749E-013,3.791102631475750E-015)
 (9.691000172479258E-013,-9.251699748099793E-013)
 (-3.237268959843665E-012,-9.666313566638119E-013)
 (-1.711718061129380E-016,7.858825657564798E-013)
 (-7.770988149493044E-006,-8.603469499324222E-015)
 (-1.939812802584679E-005,-1.058781675163733E-017)
 (-2.161921346222171E-012,-1.169376363319499E-012)
 (-1.377719318396999E-012,-5.868522356435035E-013)
 (-4.695459058595913E-013,2.573072202234900E-012)
 (9.202797114041695E-013,-3.772335211595373E-015)
 (-2.161926946804018E-012,1.169376363319499E-012)
 (1.001915006318995E-005,-2.283897669180192E-017)
 (2.872575529495273E-014,3.254436108622583E-016)
 (8.013919999068538E-014,9.376044862383082E-013)
 (1.196684512415466E-012,1.169181423768886E-012)
 (-1.377724969800823E-012,5.868524524839380E-013)
 (2.872571124923948E-014,-3.253182499860645E-016)
 (1.001914999243362E-005,-2.268763141895261E-017)
 (-2.650670109024135E-013,1.784099743753955E-012)
 (-4.048042683121780E-012,1.209643659110665E-012)
 (-4.695458160740990E-013,-2.573071741449557E-012)
 (8.013922370760790E-014,-9.376024127016533E-013)
 (-2.650668889296690E-013,-1.784101885053246E-012)
 (-2.694317533554325E-006,-9.316902527204675E-018)
 (-1.929845985706308E-016,-6.166966151526108E-013)
 (9.202797249566968E-013,3.772212245975740E-015)
 (1.196675384788426E-012,-1.169180854562746E-012)
 (-4.048051749762448E-012,-1.209642493593330E-012)
 (-1.929303884620065E-016,6.166966202353125E-013)
 (-1.183759853029027E-005,-5.212028583661295E-018)
 (-1.494755097682820E-005,-1.046157247202445E-013)
 (-1.967886099842227E-012,-9.980177356197148E-013)
 (-1.424843234934872E-012,-4.416422062043443E-013)
 (-6.304972974462365E-013,1.890171580210382E-006)
 (9.915617961854094E-013,-3.791014540049238E-015)
 (-1.663943898573723E-012,9.635234640313279E-013)
 (9.643610117775787E-006,-1.489531154669210E-014)
 (6.471457077899047E-015,1.499078910050661E-017)
 (1.326101873439216E-013,7.940330996338528E-013)
 (9.691008575046095E-013,9.251755177935861E-013)
 (-8.576430039243520E-013,5.184366662098345E-013)
 (1.483454540305608E-014,-1.023740960710492E-016)
 (9.643610057009509E-006,-3.833847302125992E-015)
 (-1.394500292149770E-013,1.356731870607946E-012)
